ratios
0.0555555555555555594
0.0702858668656476671
0.0889218554589998739
0.112499094496277346
0.142327734808882778
0.180065307961194188
0.227808832724682164
0.288211343178700952
0.364629313724897985
0.461309173196051747
0.583623272360874634
0.738368417175301106
0.93414355681287975
1.1818276140159476
1.49518401006367663
1.89162547687765392
2.39318165569482089
3.02772325027457567
3.83051075894684745
4.84615384615384492
