ratios
0.0555555555555555594
0.0623000301008691804
0.0698632875102457446
0.078344728467011765
0.0878558209513066318
0.0985215652164535688
0.110482136614256474
0.12389472786017737
0.138935614950504799
0.155802473882986015
0.174716978628598418
0.195927714498502825
0.219713445195322155
0.246386776486216375
0.276298264647853287
0.309841023678825267
0.347455891830148911
0.389637225355367267
0.436939395625053573
0.489984074994535612
0.549468407179910079
0.616174169522130999
0.69097804755492287
0.774863156910807094
0.868931963992760736
0.974420775222414548
1.09271598529083724
1.22537229795576152
1.37413315885347309
1.5409536688651293
1.72802627917816243
1.93780960574206551
2.17306074181471409
2.43687149326932806
2.73270901288732615
3.06446136767634414
3.43648863808536698
3.85368022069223892
4.32151908746851188
4.84615384615384492
