k,Q_D,P_D,E_TES,Qin_TES,Qout_TES,Pgrid,dB1,dB2,dCHP1,dCHP2,Qin_B1,Qin_B2,Qout_B1,Qout_B2,Qin_CHP1,Qin_CHP2,Qout_CHP1,Qout_CHP2,Pout_CHP1,Pout_CHP2
122,444.1612943,396.6608949,392.5786162622405,25.838705700000048,0.0,16.5365526703946,-0.0,-0.0,-0.0,1.0,0.0,0.0,0.0,0.0,0.0,977.1309771309772,0.0,470.0,0.0,380.1243422296054
123,426.7397318,396.6608949,415.1059668068155,43.26026820000443,0.0,16.536552670389938,-0.0,-0.0,-0.0,1.0,0.0,0.0,0.0,0.0,0.0,977.1309771309872,0.0,470.0,0.0,380.1243422296101
124,412.8024807,396.6608949,454.0301461987533,57.19751930000001,0.0,16.5365526703946,-0.0,-0.0,-0.0,1.0,0.0,0.0,0.0,0.0,0.0,977.1309771309772,0.0,470.0,0.0,380.1243422296054
125,430.2240433,396.6608949,505.9675290437729,39.775956699999995,0.0,16.5365526703946,-0.0,-0.0,-0.0,1.0,0.0,0.0,0.0,0.0,0.0,977.1309771309772,0.0,470.0,0.0,380.1243422296054
126,451.1299199,396.6608949,541.1366528565236,18.870080100000052,0.0,16.5365526703946,-0.0,-0.0,-0.0,1.0,0.0,0.0,0.0,0.0,0.0,977.1309771309772,0.0,470.0,0.0,380.1243422296054
127,446.512641,396.6608949,556.3193172372384,23.487359000000026,0.0,16.5365526703946,-0.0,-0.0,-0.0,1.0,0.0,0.0,0.0,0.0,0.0,977.1309771309772,0.0,470.0,0.0,380.1243422296054
128,436.8855768,396.6608949,575.8017224920291,33.114423199999976,0.0,16.5365526703946,-0.0,-0.0,1.0,-0.0,0.0,0.0,0.0,0.0,977.1309771309772,0.0,470.0,0.0,380.1243422296054,0.0
129,401.3612252,396.6608949,604.3098443572547,68.63877480000457,0.0,16.536552670389824,-0.0,-0.0,1.0,-0.0,0.0,0.0,0.0,0.0,977.1309771309874,0.0,470.0,0.0,380.1243422296102,0.0
130,326.6620243,396.6608949,666.339709017329,143.33797570000655,0.0,16.536552670387607,-0.0,-0.0,1.0,-0.0,0.0,0.0,0.0,0.0,977.1309771309922,0.0,470.0,0.0,380.1243422296124,0.0
131,340.0834718,396.6608949,798.8473724613478,0.0,340.0834718,396.6608949,-0.0,-0.0,-0.0,-0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
132,311.7575129,396.6608949,437.77507637751063,158.24248710000003,0.0,16.5365526703946,-0.0,-0.0,-0.0,1.0,0.0,0.0,0.0,0.0,0.0,977.1309771309772,0.0,470.0,0.0,380.1243422296054
133,311.4263396,396.6608949,585.5467823471126,0.0,311.4263396,396.6608949,-0.0,-0.0,-0.0,-0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
134,323.8435229,396.6608949,255.62841841676527,146.15647710000005,0.0,16.5365526703946,-0.0,-0.0,1.0,-0.0,0.0,0.0,0.0,0.0,977.1309771309772,0.0,470.0,0.0,380.1243422296054,0.0
135,356.797806,396.6608949,392.8556062599755,113.20219400000005,0.0,16.5365526703946,-0.0,-0.0,-0.0,1.0,0.0,0.0,0.0,0.0,0.0,977.1309771309772,0.0,470.0,0.0,380.1243422296054
136,359.9333208,396.6608949,498.16983759617074,110.06667920000558,0.0,16.536552670388744,-0.0,-0.0,1.0,-0.0,0.0,0.0,0.0,0.0,977.1309771309898,0.0,470.0,0.0,380.1243422296113,0.0
137,361.6754753,396.6608949,599.9874536565424,0.0,255.67547530000002,396.6608949,1.0,-0.0,-0.0,-0.0,114.61249999999995,0.0,106.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
138,355.1645864,396.6608949,328.5354671727035,114.83541360000001,0.0,16.5365526703946,-0.0,-0.0,1.0,-0.0,0.0,0.0,0.0,0.0,977.1309771309772,0.0,470.0,0.0,380.1243422296054,0.0
139,366.3734463,396.6608949,435.71821525221407,103.62655370000425,0.0,16.53655267039005,-0.0,-0.0,-0.0,1.0,0.0,0.0,0.0,0.0,0.0,977.1309771309869,0.0,470.0,0.0,380.12434222960997
140,364.6312917,396.6608949,531.744483877271,0.0,198.65041685634952,396.6608949,1.0,-0.0,-0.0,-0.0,192.1190367120296,0.0,165.9808748436505,0.0,0.0,0.0,0.0,0.0,0.0,0.0
141,352.4361953,396.6608949,320.50920469252424,117.56380470000002,0.0,16.5365526703946,-0.0,-0.0,-0.0,1.0,0.0,0.0,0.0,0.0,0.0,977.1309771309772,0.0,470.0,0.0,380.1243422296054
142,357.0534765,396.6608949,430.31749302737893,112.94652350000516,0.0,16.5365526703892,-0.0,-0.0,-0.0,1.0,0.0,0.0,0.0,0.0,0.0,977.1309771309888,0.0,470.0,0.0,380.1243422296108
143,350.084851,396.6608949,535.2025834364681,119.91514900000661,0.0,16.536552670387607,-0.0,-0.0,-0.0,1.0,0.0,0.0,0.0,0.0,0.0,977.1309771309922,0.0,470.0,0.0,380.1243422296124
144,339.6319139,396.6608949,646.1681855971633,130.36808610000503,0.0,16.536552670389312,-0.0,-0.0,1.0,-0.0,0.0,0.0,0.0,0.0,977.1309771309885,0.0,470.0,0.0,380.1243422296107,0.0
145,339.6319139,396.6608949,766.4858081183525,0.0,339.6319139,396.6608949,-0.0,-0.0,-0.0,-0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
146,336.1475999,396.6608949,406.04906731245813,133.85240010000004,0.0,16.5365526703946,-0.0,-0.0,1.0,-0.0,0.0,0.0,0.0,0.0,977.1309771309772,0.0,470.0,0.0,380.1243422296054,0.0
147,308.2730979,396.6608949,530.8662444714665,0.0,308.2730979,396.6608949,-0.0,-0.0,-0.0,-0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
148,315.2417234,396.6608949,204.53153084904284,154.75827660000436,0.0,16.536552670389938,-0.0,-0.0,1.0,-0.0,0.0,0.0,0.0,0.0,977.1309771309872,0.0,470.0,0.0,380.1243422296101,0.0
149,316.9838804,396.6608949,350.1649132276299,153.01611960000005,0.0,16.5365526703946,-0.0,-0.0,-0.0,1.0,0.0,0.0,0.0,0.0,0.0,977.1309771309772,0.0,470.0,0.0,380.1243422296054
150,310.0152548,396.6608949,493.42095605699853,0.0,310.0152548000003,396.6608949,-0.0,-0.0,-0.0,-0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
151,323.6147762,587.1223702,165.44375478818586,146.38522380002016,0.0,206.99802797037313,-0.0,-0.0,-0.0,1.0,0.0,0.0,0.0,0.0,0.0,977.1309771310232,0.0,470.0,0.0,380.12434222962685
152,421.0917485,781.293796,303.3375509689155,48.908251500003956,0.0,401.16945377039053,-0.0,-0.0,-0.0,1.0,0.0,0.0,0.0,0.0,0.0,977.130977130986,0.0,470.0,0.0,380.1243422296095
153,388.4932398,781.293796,348.17142963363125,81.50676020000415,0.0,401.1694537703904,-0.0,-0.0,-0.0,1.0,0.0,0.0,0.0,0.0,0.0,977.1309771309863,0.0,470.0,0.0,380.1243422296096
154,366.8639963,791.3176496,423.67300171094865,103.13600370011338,0.0,411.1933073702733,-0.0,-0.0,-0.0,1.0,0.0,0.0,0.0,0.0,0.0,977.1309771312377,0.0,470.0,0.0,380.12434222972666
155,363.3020447,791.3176496,519.2944919647529,106.6979553000001,0.0,411.19330737039456,-0.0,-0.0,-0.0,1.0,0.0,0.0,0.0,0.0,0.0,977.1309771309772,0.0,470.0,0.0,380.1243422296054
156,371.3088048,791.3176496,617.8144344197717,0.0,371.3088048000002,791.3176496,-0.0,-0.0,-0.0,-0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
157,362.1603162,791.3176496,224.8585309808857,107.83968380000528,0.0,411.1933073703889,-0.0,-0.0,1.0,-0.0,0.0,0.0,0.0,0.0,977.1309771309894,0.0,470.0,0.0,380.1243422296111,0.0
158,368.678828,791.3176496,325.92905618775194,101.32117200000414,0.0,411.1933073703902,-0.0,-0.0,-0.0,1.0,0.0,0.0,0.0,0.0,0.0,977.1309771309866,0.0,470.0,0.0,380.1243422296098
159,378.2613376,779.3760622,420.3183042778513,91.73866240000373,0.0,399.2517199703907,-0.0,-0.0,1.0,-0.0,0.0,0.0,0.0,0.0,977.1309771309855,0.0,470.0,0.0,380.1243422296093,0.0
160,379.3416029,779.3760622,505.156065226229,90.65839710000006,0.0,399.25171997039456,-0.0,-0.0,1.0,-0.0,0.0,0.0,0.0,0.0,977.1309771309772,0.0,470.0,0.0,380.1243422296054,0.0
161,374.7201866,779.3760622,588.5469636167536,95.27981340000008,0.0,399.25171997039456,-0.0,-0.0,1.0,-0.0,0.0,0.0,0.0,0.0,977.1309771309772,0.0,470.0,0.0,380.1243422296054,0.0
162,385.7629064,714.0545666,675.9013009344753,84.23709360000004,0.0,333.9302243703946,-0.0,-0.0,-0.0,1.0,0.0,0.0,0.0,0.0,0.0,977.1309771309772,0.0,470.0,0.0,380.1243422296054
163,269.3108426,585.2046364,752.3555022535821,0.0,269.3108426,585.2046364,-0.0,-0.0,-0.0,-0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
164,273.1409495,585.2046364,465.8263682783412,0.0,273.1409495,585.2046364,-0.0,-0.0,-0.0,-0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
165,278.8861098,585.2046364,176.70482937836883,191.11389020000004,0.0,205.0802941703946,-0.0,-0.0,1.0,-0.0,0.0,0.0,0.0,0.0,977.1309771309772,0.0,470.0,0.0,380.1243422296054,0.0
166,270.9037174,396.6608949,356.92868145965554,199.09628260000002,0.0,16.5365526703946,-0.0,-0.0,1.0,-0.0,0.0,0.0,0.0,0.0,977.1309771309772,0.0,470.0,0.0,380.1243422296054,0.0
167,269.3167901,396.6608949,543.8179314767727,0.0,269.31679010000016,396.6608949,-0.0,-0.0,-0.0,-0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
