price_factor,k,Q_D,P_D,E_TES,Qin_TES,Qout_TES,Pgrid,Qin_B1,Qin_B2,Qout_B1,Qout_B2,Qin_CHP1,Qin_CHP2,Qout_CHP1,Qout_CHP2,Pout_CHP1,Pout_CHP2
0.0555555555555555,0,320.468192,396.6608949,1000.0,528.1208935611038,471.8791064388962,91.98720761243084,0.0,0.0,0.0,0.0,0.0,783.1808297758993,0.0,376.7099791222075,0.0,304.6736872875692
0.0555555555555555,1,339.6319139,396.6608949,1000.0,528.1208935611038,471.8791064388962,76.48806467219976,0.0,0.0,0.0,0.0,0.0,823.022247447417,0.0,395.87370102220757,0.0,320.17283022780026
0.0555555555555555,2,355.3113195,396.6608949,1000.0,528.1208935611038,471.8791064388962,63.80695033123982,0.0,0.0,0.0,0.0,0.0,855.6197642873339,0.0,411.55310662220757,0.0,332.8539445687602
0.0555555555555555,3,357.0534765,396.6608949,1000.0,528.1208935611038,471.8791064388962,62.39793696169568,0.0,0.0,0.0,0.0,0.0,859.241712312282,0.0,413.2952636222076,0.0,334.26295793830434
0.0555555555555555,4,357.0534765,396.6608949,1000.0,528.1208935611038,471.8791064388962,62.39793696169568,0.0,0.0,0.0,0.0,0.0,859.241712312282,0.0,413.2952636222076,0.0,334.26295793830434
0.0555555555555555,5,353.569165,396.6608949,1000.0,528.1208935611038,471.8791064388962,65.21596167884587,0.0,0.0,0.0,0.0,0.0,851.997821459891,0.0,409.8109521222076,0.0,331.44493322115414
0.0555555555555555,6,355.3113195,396.6608949,1000.0,528.1208935611038,471.8791064388962,63.80695033123982,0.0,0.0,0.0,0.0,0.0,855.6197642873339,0.0,411.55310662220757,0.0,332.8539445687602
0.0555555555555555,7,383.7054617,587.1223702,1000.0,528.1208935611038,471.8791064388962,231.30394770156124,0.0,0.0,0.0,0.0,0.0,914.6512449526145,0.0,439.9472488222076,0.0,355.81842249843874
0.0555555555555555,8,506.9542607,781.293796,1000.0,528.1208935611038,471.8791064388962,325.79480190482974,0.0,0.0,0.0,0.0,193.7547771771467,977.1309771309772,93.19604782220756,470.0,75.37465186556489,380.1243422296054
0.0555555555555555,9,497.295584,781.293796,1000.0,528.1208935611038,471.8791064388962,333.6065000482252,0.0,0.0,0.0,0.0,173.674368237438,977.1309771309772,83.53737112220767,470.0,67.56295372216941,380.1243422296054
