price_factor,k,Q_D,P_D,E_TES,Qin_TES,Qout_TES,Pgrid,Qin_B1,Qin_B2,Qout_B1,Qout_B2,Qin_CHP1,Qin_CHP2,Qout_CHP1,Qout_CHP2,Pout_CHP1,Pout_CHP2
0.0555555555555555,1,320.468192,396.6608949,409.4531152889082,1000.0,774.7276493320144,0.0,0.0,0.0,0.0,0.0,944.6666532671397,152.23311693362348,470.0,75.7405426679857,341.6103551544631,55.05053974553692
0.0555555555555555,2,339.6319139,396.6608949,521.454823356232,1000.0,793.8913712320143,0.0,0.0,0.0,0.0,0.0,944.6666532671397,152.23311693362348,470.0,75.7405426679857,341.6103551544631,55.05053974553692
0.0555555555555555,3,355.3113195,396.6608949,616.434491023716,1000.0,809.5707768320144,0.0,0.0,0.0,0.0,0.0,944.6666532671397,152.23311693362348,470.0,75.7405426679857,341.6103551544631,55.05053974553692
0.0555555555555555,4,357.0534765,396.6608949,709.1111352588747,1000.0,811.3129338320143,0.0,0.0,0.0,0.0,0.0,944.6666532671397,152.23311693362348,470.0,75.7405426679857,341.6103551544631,55.05053974553692
0.0555555555555555,5,357.0534765,396.6608949,801.3255083925884,1000.0,811.3129338320143,0.0,0.0,0.0,0.0,0.0,944.6666532671397,152.23311693362348,470.0,75.7405426679857,341.6103551544631,55.05053974553692
0.0555555555555555,6,353.569165,396.6608949,896.7384433081111,1000.0,807.8286223320143,0.0,0.0,0.0,0.0,0.0,944.6666532671397,152.23311693362348,470.0,75.7405426679857,341.6103551544631,55.05053974553692
0.0555555555555555,7,355.3113195,396.6608949,989.846196279275,1000.0,809.5707768320144,0.0,0.0,0.0,0.0,0.0,944.6666532671397,152.23311693362348,470.0,75.7405426679857,341.6103551544631,55.05053974553692
0.0555555555555555,8,383.7054617,587.1223702,1000.0,1000.0,888.1322318592704,226.92461051715742,0.0,0.0,0.0,0.0,944.6666532671397,51.4003775465391,470.0,25.573229840729596,341.6103551544631,18.58740452837947
0.0555555555555555,9,506.9542607,781.293796,1000.0,1000.0,897.7542857142857,338.50864745753216,0.0,0.0,0.0,0.0,279.7820734140943,944.6666532671397,139.19997498571433,470.0,101.17479338800479,341.6103551544631
0.0555555555555555,10,497.295584,781.293796,1000.0,1000.0,897.7542857142857,345.52886868691337,0.0,0.0,0.0,0.0,944.6666532671397,260.3688185349913,470.0,129.54129828571422,341.6103551544631,94.15457215862357
0.0555555555555555,11,487.2668116,791.3176496,1000.0,1000.0,897.7542857142857,362.8419403748437,0.0,0.0,0.0,0.0,944.6666532671397,240.21169755736187,470.0,119.51252588571424,341.6103551544631,86.8653540706932
0.0555555555555555,12,472.8077301,791.3176496,1000.0,1000.0,897.7542857142857,373.35124243106134,0.0,0.0,0.0,0.0,944.6666532671397,211.14996962135817,470.0,105.05344438571433,341.6103551544631,76.35605201447555
0.0555555555555555,13,449.1472223,791.3176496,1000.0,1000.0,897.7542857142857,390.5484221601953,0.0,0.0,0.0,0.0,163.5940276681091,944.6666532671397,81.39293658571432,470.0,59.15887228534162,341.6103551544631
0.0555555555555555,14,455.6758214,791.3176496,1000.0,1000.0,897.7542857142857,385.8032369320844,0.0,0.0,0.0,0.0,176.7160486517683,944.6666532671397,87.92153568571428,470.0,63.90405751345246,341.6103551544631
0.0555555555555555,15,473.1244571,791.3176496,1000.0,1000.0,897.7542857142857,373.1210355737061,0.0,0.0,0.0,0.0,944.6666532671397,211.7865684194204,470.0,105.37017138571423,341.6103551544631,76.58625887183081
0.0555555555555555,16,481.4872323,779.3760622,1000.0,1000.0,897.7542857142857,355.1011277350913,0.0,0.0,0.0,0.0,944.6666532671397,228.59515322837663,470.0,113.73294658571422,341.6103551544631,82.66457931044556
0.0555555555555555,17,486.1668577,779.3760622,1000.0,1000.0,897.7542857142857,351.69983306512563,0.0,0.0,0.0,0.0,944.6666532671397,238.00086826063614,470.0,118.4125719857143,341.6103551544631,86.06587398041124
