k,Q_D,P_D,E_TES,Qin_TES,Qout_TES,Pgrid,dB1,dB2,dCHP1,dCHP2,Qin_B1,Qin_B2,Qout_B1,Qout_B2,Qin_CHP1,Qin_CHP2,Qout_CHP1,Qout_CHP2,Pout_CHP1,Pout_CHP2
26,355.3113195,396.6608949,157.0294603341906,114.68868049999999,0.0,16.5365526703946,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,977.1309771309772,0.0,470.0,0.0,380.1243422296054,0.0
27,357.0534765,396.6608949,264.92858690134835,0.0,251.0534765,396.6608949,1.0,-0.0,0.0,0.0,114.6125,0.0,106.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
28,362.279945,396.6608949,0.0,27.06234300227647,0.0,102.82022636363308,0.0,0.0,1.0,-0.0,0.0,0.0,0.0,0.0,791.6987118159454,0.0,389.34228800227646,0.0,293.84066853636693,0.0
29,364.022102,396.6608949,25.645059775538197,105.97789799999997,0.0,16.5365526703946,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,977.1309771309772,0.0,470.0,0.0,380.1243422296054,0.0
30,364.022102,396.6608949,125.94487907055313,105.97789799999993,0.0,16.536552670394656,-0.0,-0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,977.130977130977,0.0,470.0,0.0,380.12434222960536
31,398.210111,587.1223702,225.74445092986394,71.78988900000002,0.0,206.99802797039456,-0.0,-0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,977.1309771309772,0.0,470.0,0.0,380.1243422296054
32,525.2319391,781.293796,292.64872316079493,0.0,55.23193909999973,401.169453770393,0.0,-0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,977.1309771309809,0.0,470.0,0.0,380.12434222960707
33,518.7740505,781.293796,233.19535356695297,0.0,48.774050499999746,401.1694537703945,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,977.1309771309776,0.0,470.0,0.0,380.12434222960553
34,513.0255398,791.3176496,180.81932020972855,0.0,43.02553980000004,411.19330737039456,-0.0,-0.0,-0.0,1.0,0.0,0.0,0.0,0.0,0.0,977.1309771309772,0.0,470.0,0.0,380.1243422296054
35,505.2914575,791.3176496,134.7404748249595,0.0,35.29145750000009,411.1933073703947,-0.0,-0.0,1.0,0.0,0.0,0.0,0.0,0.0,977.1309771309769,0.0,470.0,0.0,380.1243422296053,0.0
36,489.3713909,791.3176496,97.0122689343783,0.0,19.371390899999895,411.1933073703945,0.0,0.0,1.0,-0.0,0.0,0.0,0.0,0.0,977.1309771309773,0.0,470.0,0.0,380.1243422296055,0.0
37,482.3716511,791.3176496,76.188372923359,0.0,12.371651100000006,411.19330737039456,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,977.1309771309772,0.0,470.0,0.0,380.1243422296054
38,493.9611443,791.3176496,62.81809397925969,0.0,23.961144300000008,411.19330737039456,-0.0,-0.0,1.0,-0.0,0.0,0.0,0.0,0.0,977.1309771309772,0.0,470.0,0.0,380.1243422296054,0.0
39,505.3895853,779.3760622,37.3454809519586,0.0,35.38958530000002,399.25171997039456,0.0,-0.0,-0.0,1.0,0.0,0.0,0.0,0.0,0.0,977.1309771309772,0.0,470.0,0.0,380.1243422296054
40,516.1118787,779.3760622,0.0,21.216687600180254,0.0,440.62052753958426,1.0,-0.0,1.0,0.0,114.6125,0.0,106.0,0.0,888.2252621493767,0.0,431.3285663001803,0.0,338.7555346604157,0.0
41,528.6186163,779.3760622,20.105547464969053,47.38138369999962,0.0,399.2517199703945,-0.0,1.0,1.0,-0.0,0.0,114.6124999999994,0.0,106.0,977.1309771309773,0.0,470.0,0.0,380.1243422296055,0.0
42,531.5059581,714.0545666,64.90524167446273,0.0,61.50595810000004,333.9302243703946,-0.0,-0.0,1.0,0.0,0.0,0.0,0.0,0.0,977.1309771309772,0.0,470.0,0.0,380.1243422296054,0.0
43,402.1626028,585.2046364,0.0,37.95064941048009,0.0,237.05167458961387,-0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,908.4212752531693,0.0,440.1132522104802,0.0,348.15296181038616
44,402.1626028,585.2046364,35.963134181337765,67.83739720000001,0.0,205.0802941703946,-0.0,-0.0,1.0,0.0,0.0,0.0,0.0,0.0,977.1309771309772,0.0,470.0,0.0,380.1243422296054,0.0
45,398.0220389,585.2046364,100.06844901067416,71.97796110000014,0.0,205.08029417039438,-0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,977.1309771309778,0.0,470.0,0.0,380.12434222960565,0.0
46,370.9907276,396.6608949,167.77775548344266,0.0,158.99072760000007,396.6608949,1.0,1.0,0.0,0.0,114.61249999999991,114.6125,106.0,106.0,0.0,0.0,0.0,0.0,0.0,0.0
47,377.9593531,396.6608949,0.0,0.0,0.0,114.99713315225006,-0.0,-0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,765.5293183062183,0.0,377.9593531,0.0,281.66376174774996
48,381.4436671,396.6608949,0.0,24.83119560849732,0.0,84.70658645801336,-0.0,-0.0,1.0,0.0,0.0,0.0,0.0,0.0,830.6267399935754,0.0,406.2748627084973,0.0,311.95430844198665,0.0
49,386.6701356,396.6608949,23.53075990591163,83.32986440000013,0.0,16.536552670394542,-0.0,-0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,977.1309771309773,0.0,470.0,0.0,380.1243422296055
50,384.9279786,396.6608949,102.37919193880168,85.0720214,0.0,16.5365526703946,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,977.1309771309772,0.0,470.0,0.0,380.1243422296054,0.0
51,384.9279786,396.6608949,182.48528419085488,0.0,172.92797860000002,396.6608949,1.0,1.0,0.0,0.0,114.6125,114.6125,106.0,106.0,0.0,0.0,0.0,0.0,0.0,0.0
52,381.4436671,396.6608949,0.0,0.0,0.0,111.26978452340143,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,773.5397642026644,0.0,381.4436671000001,0.0,285.3911103765986,0.0
53,381.4436671,396.6608949,0.0,82.17053664437223,0.0,23.367765046064847,0.0,-0.0,1.0,0.0,0.0,0.0,0.0,0.0,962.4500168583287,0.0,463.6142037443723,0.0,373.29312985393517,0.0
54,383.1858216,396.6608949,77.86717963983072,86.81417840000012,0.0,16.536552670394542,-0.0,-0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,977.1309771309773,0.0,470.0,0.0,380.1243422296055
55,421.0031304,587.1223702,159.74644447780608,48.996869600000025,0.0,206.9980279703948,-0.0,-0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,977.1309771309767,0.0,470.0,0.0,380.1243422296052
56,549.5079332,781.293796,205.38055802053,26.492066799999975,0.0,401.1694537703946,1.0,-0.0,0.0,1.0,114.6125,0.0,106.0,0.0,0.0,977.1309771309772,0.0,470.0,0.0,380.1243422296054
57,524.1485906,781.293796,229.4608677488156,0.0,54.148590600000034,401.1694537703946,-0.0,-0.0,1.0,0.0,0.0,0.0,0.0,0.0,977.1309771309772,0.0,470.0,0.0,380.1243422296054,0.0
58,508.9603391,791.3176496,171.46016956920542,0.0,38.9603391,411.19330737039456,-0.0,-0.0,-0.0,1.0,0.0,0.0,0.0,0.0,0.0,977.1309771309772,0.0,470.0,0.0,380.1243422296054
