k,Q_D,P_D,E_TES,Qin_TES,Qout_TES,Pgrid,dB1,dB2,dCHP1,dCHP2,din_TES,dout_TES,Qin_B1,Qin_B2,Qout_B1,Qout_B2,Qin_CHP1,Qin_CHP2,Qout_CHP1,Qout_CHP2,Pout_CHP1,Pout_CHP2
38,493.9611443,791.3176496,537.7508035588337,0.0,23.961144299994373,411.19330737039456,-0.0,-0.0,-0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,977.1309771309772,0.0,470.0,0.0,380.1243422296054
39,505.3895853,779.3760622,497.9095406482872,0.0,35.389585299994025,399.25171997039456,-0.0,-0.0,1.0,-0.0,0.0,1.0,0.0,0.0,0.0,0.0,977.1309771309772,0.0,470.0,0.0,380.1243422296054,0.0
40,516.1118787,779.3760622,447.00853182661797,0.0,46.11187869999594,399.25171997039456,-0.0,-0.0,1.0,-0.0,0.0,1.0,0.0,0.0,0.0,0.0,977.1309771309772,0.0,470.0,0.0,380.1243422296054,0.0
41,528.6186163,779.3760622,383.22926357994686,0.0,58.61861629999623,399.25171997039456,-0.0,-0.0,-0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,977.1309771309772,0.0,470.0,0.0,380.1243422296054
42,531.5059581,714.0545666,316.73637422276596,0.0,61.50595809999584,333.9302243703946,-0.0,-0.0,1.0,-0.0,0.0,1.0,0.0,0.0,0.0,0.0,977.1309771309772,0.0,470.0,0.0,380.1243422296054,0.0
43,402.1626028,585.2046364,379.44132667526065,67.83739720000315,0.0,205.0802941703946,-0.0,-0.0,1.0,-0.0,1.0,-0.0,0.0,0.0,0.0,0.0,977.1309771309772,0.0,470.0,0.0,380.1243422296054,0.0
44,402.1626028,585.2046364,441.8335368726778,67.83739720000469,0.0,205.0802941703946,-0.0,-0.0,-0.0,1.0,1.0,-0.0,0.0,0.0,0.0,0.0,0.0,977.1309771309772,0.0,470.0,0.0,380.1243422296054
45,398.0220389,585.2046364,507.8382828585233,71.97796110000391,0.0,205.0802941703946,-0.0,-0.0,-0.0,1.0,1.0,-0.0,0.0,0.0,0.0,0.0,0.0,977.1309771309772,0.0,470.0,0.0,380.1243422296054
46,370.9907276,396.6608949,599.1294820363671,99.0092724000001,0.0,16.5365526703946,-0.0,-0.0,1.0,-0.0,1.0,-0.0,0.0,0.0,0.0,0.0,977.1309771309772,0.0,470.0,0.0,380.1243422296054,0.0
47,377.9593531,396.6608949,683.3616931696554,92.04064690000368,0.0,16.5365526703946,-0.0,-0.0,1.0,-0.0,1.0,-0.0,0.0,0.0,0.0,0.0,977.1309771309772,0.0,470.0,0.0,380.1243422296054,0.0
48,381.4436671,396.6608949,279.4358911416669,0.0,381.4436671000003,396.6608949,-0.0,-0.0,-0.0,-0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
49,386.6701356,396.6608949,357.00799100782217,83.32986440000334,0.0,16.5365526703946,-0.0,-0.0,-0.0,1.0,1.0,-0.0,0.0,0.0,0.0,0.0,0.0,977.1309771309772,0.0,470.0,0.0,380.1243422296054
50,384.9279786,396.6608949,435.8441168263797,85.0720214000039,0.0,16.5365526703946,-0.0,-0.0,-0.0,1.0,1.0,-0.0,0.0,0.0,0.0,0.0,0.0,977.1309771309772,0.0,470.0,0.0,380.1243422296054
51,384.9279786,396.6608949,514.2870458270485,85.0720214000032,0.0,16.5365526703946,-0.0,-0.0,1.0,-0.0,1.0,-0.0,0.0,0.0,0.0,0.0,977.1309771309772,0.0,470.0,0.0,380.1243422296054,0.0
52,381.4436671,396.6608949,595.640573547171,88.55633290000381,0.0,16.5365526703946,-0.0,-0.0,-0.0,1.0,1.0,-0.0,0.0,0.0,0.0,0.0,0.0,977.1309771309772,0.0,470.0,0.0,380.1243422296054
53,381.4436671,396.6608949,676.5883488550417,88.55633290000469,0.0,16.5365526703946,-0.0,-0.0,-0.0,1.0,1.0,-0.0,0.0,0.0,0.0,0.0,0.0,977.1309771309772,0.0,470.0,0.0,380.1243422296054
54,383.1858216,396.6608949,755.4814794037799,86.81417840000577,0.0,16.5365526703946,-0.0,-0.0,1.0,-0.0,1.0,-0.0,0.0,0.0,0.0,0.0,977.1309771309772,0.0,470.0,0.0,380.1243422296054,0.0
55,421.0031304,587.1223702,798.1443520641661,48.996869600003976,0.0,206.99802797039456,-0.0,-0.0,-0.0,1.0,1.0,-0.0,0.0,0.0,0.0,0.0,0.0,977.1309771309772,0.0,470.0,0.0,380.1243422296054
56,549.5079332,781.293796,710.679912357465,0.0,79.50793319999627,401.1694537703946,-0.0,-0.0,1.0,-0.0,0.0,1.0,0.0,0.0,0.0,0.0,977.1309771309772,0.0,470.0,0.0,380.1243422296054,0.0
57,524.1485906,781.293796,650.2791241799956,0.0,54.14859059999563,401.1694537703946,-0.0,-0.0,1.0,-0.0,0.0,1.0,0.0,0.0,0.0,0.0,977.1309771309772,0.0,470.0,0.0,380.1243422296054,0.0
58,508.9603391,791.3176496,606.1273167972909,0.0,38.96033909999761,411.19330737039456,-0.0,-0.0,-0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,977.1309771309772,0.0,470.0,0.0,380.1243422296054
59,495.7810111,791.3176496,576.0340696044752,0.0,25.78101109999767,411.19330737039456,-0.0,-0.0,-0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,977.1309771309772,0.0,470.0,0.0,380.1243422296054
60,476.4819936,791.3176496,566.3549660223068,0.0,6.481993599997622,411.19330737039456,-0.0,-0.0,1.0,-0.0,0.0,1.0,0.0,0.0,0.0,0.0,977.1309771309772,0.0,470.0,0.0,380.1243422296054,0.0
61,482.171696,791.3176496,550.7499247269778,0.0,12.171695999997837,411.19330737039456,-0.0,-0.0,-0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,977.1309771309772,0.0,470.0,0.0,380.1243422296054
62,495.1631036,791.3176496,521.5816790111043,0.0,25.16310359999767,411.19330737039456,-0.0,-0.0,-0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,977.1309771309772,0.0,470.0,0.0,380.1243422296054
63,515.3563626,779.3760622,471.355900121328,0.0,45.35636259999404,399.25171997039456,-0.0,-0.0,1.0,-0.0,0.0,1.0,0.0,0.0,0.0,0.0,977.1309771309772,0.0,470.0,0.0,380.1243422296054,0.0
64,518.6132248,779.3760622,417.9609037721791,0.0,48.6132247999974,399.25171997039456,-0.0,-0.0,1.0,-0.0,0.0,1.0,0.0,0.0,0.0,0.0,977.1309771309772,0.0,470.0,0.0,380.1243422296054,0.0
65,518.6132248,779.3760622,364.832216078332,0.0,48.613224799993816,399.25171997039456,-0.0,-0.0,1.0,-0.0,0.0,1.0,0.0,0.0,0.0,0.0,977.1309771309772,0.0,470.0,0.0,380.1243422296054,0.0
66,526.7424659,714.0545666,303.4327700547785,0.0,56.74246589999612,333.9302243703946,-0.0,-0.0,-0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,977.1309771309772,0.0,470.0,0.0,380.1243422296054
67,391.8111945,585.2046364,376.01336872331564,78.18880550000006,0.0,205.0802941703946,-0.0,-0.0,1.0,-0.0,1.0,-0.0,0.0,0.0,0.0,0.0,977.1309771309772,0.0,470.0,0.0,380.1243422296054,0.0
68,389.7409138,585.2046364,450.1938280787543,80.25908620000317,0.0,205.0802941703946,-0.0,-0.0,-0.0,1.0,1.0,-0.0,0.0,0.0,0.0,0.0,0.0,977.1309771309772,0.0,470.0,0.0,380.1243422296054
69,389.7409138,585.2046364,524.0043108496609,80.25908620000294,0.0,205.0802941703946,-0.0,-0.0,-0.0,1.0,1.0,-0.0,0.0,0.0,0.0,0.0,0.0,977.1309771309772,0.0,470.0,0.0,380.1243422296054
70,357.0534765,396.6608949,628.4222242995626,112.94652350000413,0.0,16.5365526703946,-0.0,-0.0,1.0,-0.0,1.0,-0.0,0.0,0.0,0.0,0.0,977.1309771309772,0.0,470.0,0.0,380.1243422296054,0.0
71,357.0534765,396.6608949,732.3193512334761,112.9465235000041,0.0,16.5365526703946,-0.0,-0.0,1.0,-0.0,1.0,-0.0,0.0,0.0,0.0,0.0,977.1309771309772,0.0,470.0,0.0,380.1243422296054,0.0
72,360.5377905,396.6608949,350.1006338751572,0.0,360.5377905,396.6608949,-0.0,-0.0,-0.0,-0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
73,357.0534765,396.6608949,455.3858955324374,112.9465235000032,0.0,16.5365526703946,-0.0,-0.0,1.0,-0.0,1.0,-0.0,0.0,0.0,0.0,0.0,977.1309771309772,0.0,470.0,0.0,380.1243422296054,0.0
74,364.022102,396.6608949,553.5423734673661,105.97789800000584,0.0,16.5365526703946,-0.0,-0.0,1.0,-0.0,1.0,-0.0,0.0,0.0,0.0,0.0,977.1309771309772,0.0,470.0,0.0,380.1243422296054,0.0
75,353.569165,396.6608949,179.53239730650483,0.0,353.5691650000001,396.6608949,-0.0,-0.0,-0.0,-0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
76,358.7956335,396.6608949,284.0174531781884,111.20436650000468,0.0,16.5365526703946,-0.0,-0.0,-0.0,1.0,1.0,-0.0,0.0,0.0,0.0,0.0,0.0,977.1309771309772,0.0,470.0,0.0,380.1243422296054
77,365.764259,396.6608949,381.3777163705232,104.23574100000428,0.0,16.5365526703946,-0.0,-0.0,-0.0,1.0,1.0,-0.0,0.0,0.0,0.0,0.0,0.0,977.1309771309772,0.0,470.0,0.0,380.1243422296054
78,381.4436671,396.6608949,463.39413213679694,88.5563329000039,0.0,16.5365526703946,-0.0,-0.0,1.0,-0.0,1.0,-0.0,0.0,0.0,0.0,0.0,977.1309771309772,0.0,470.0,0.0,380.1243422296054,0.0
79,410.6426673,587.1223702,517.3316713233246,59.35733270000466,0.0,206.99802797039456,-0.0,-0.0,-0.0,1.0,1.0,-0.0,0.0,0.0,0.0,0.0,0.0,977.1309771309772,0.0,470.0,0.0,380.1243422296054
80,541.2815198,781.293796,439.9055608104817,0.0,71.28151979999629,401.1694537703946,-0.0,-0.0,1.0,-0.0,0.0,1.0,0.0,0.0,0.0,0.0,977.1309771309772,0.0,470.0,0.0,380.1243422296054,0.0
81,510.2371802,781.293796,395.46230720420726,0.0,40.23718019999532,401.1694537703946,-0.0,-0.0,-0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,977.1309771309772,0.0,470.0,0.0,380.1243422296054
82,470.167779,791.3176496,393.3137620335642,0.0,0.1677789999984043,411.19330737039456,-0.0,-0.0,1.0,-0.0,0.0,1.0,0.0,0.0,0.0,0.0,977.1309771309772,0.0,470.0,0.0,380.1243422296054,0.0
83,453.1732935,791.3176496,407.2975757312214,16.82670650000228,0.0,411.19330737039456,-0.0,-0.0,-0.0,1.0,1.0,-0.0,0.0,0.0,0.0,0.0,0.0,977.1309771309772,0.0,470.0,0.0,380.1243422296054
84,456.6195372,791.3176496,417.94588455653775,13.380462800003336,0.0,411.19330737039456,-0.0,-0.0,1.0,-0.0,1.0,-0.0,0.0,0.0,0.0,0.0,977.1309771309772,0.0,470.0,0.0,380.1243422296054,0.0
85,462.0876488,791.3176496,423.3593438474958,7.912351200003744,0.0,411.19330737039456,-0.0,-0.0,1.0,-0.0,1.0,-0.0,0.0,0.0,0.0,0.0,977.1309771309772,0.0,470.0,0.0,380.1243422296054,0.0
86,460.9349327,791.3176496,429.8381505489992,9.06506730000314,0.0,411.19330737039456,-0.0,-0.0,-0.0,1.0,1.0,-0.0,0.0,0.0,0.0,0.0,0.0,977.1309771309772,0.0,470.0,0.0,380.1243422296054
87,488.5970503,779.3760622,408.1673395502053,0.0,18.597050299997534,399.25171997039456,-0.0,-0.0,-0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,977.1309771309772,0.0,470.0,0.0,380.1243422296054
88,503.6051387,779.3760622,370.8460536094304,0.0,33.605138699996445,399.25171997039456,-0.0,-0.0,-0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,977.1309771309772,0.0,470.0,0.0,380.1243422296054
89,516.1118787,779.3760622,320.5787765732168,0.0,46.11187869999688,399.25171997039456,-0.0,-0.0,-0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,977.1309771309772,0.0,470.0,0.0,380.1243422296054
90,536.2694503,714.0545666,249.39667014714888,0.0,66.26945029999735,333.9302243703946,-0.0,-0.0,-0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,977.1309771309772,0.0,470.0,0.0,380.1243422296054
91,404.2328834,585.2046364,310.4756229366772,65.76711660000345,0.0,205.0802941703946,-0.0,-0.0,-0.0,1.0,1.0,-0.0,0.0,0.0,0.0,0.0,0.0,977.1309771309772,0.0,470.0,0.0,380.1243422296054
92,418.7248531,585.2046364,357.5169330989035,51.27514690000416,0.0,205.0802941703946,-0.0,-0.0,-0.0,1.0,1.0,-0.0,0.0,0.0,0.0,0.0,0.0,977.1309771309772,0.0,470.0,0.0,380.1243422296054
93,414.5842893,585.2046364,408.24734188812835,55.415710700000034,0.0,205.0802941703946,-0.0,-0.0,1.0,-0.0,1.0,-0.0,0.0,0.0,0.0,0.0,977.1309771309772,0.0,470.0,0.0,380.1243422296054,0.0
94,372.7328846,396.6608949,498.384334541734,97.26711540000375,0.0,16.5365526703946,-0.0,-0.0,1.0,-0.0,1.0,-0.0,0.0,0.0,0.0,0.0,977.1309771309772,0.0,470.0,0.0,380.1243422296054,0.0
95,367.506416,396.6608949,593.0245200383174,102.49358400000489,0.0,16.5365526703946,-0.0,-0.0,-0.0,1.0,1.0,-0.0,0.0,0.0,0.0,0.0,0.0,977.1309771309772,0.0,470.0,0.0,380.1243422296054
96,372.7328846,396.6608949,682.2399326711782,97.26711540000008,0.0,16.5365526703946,-0.0,-0.0,0.0,1.0,1.0,-0.0,0.0,0.0,0.0,0.0,0.0,977.1309771309772,0.0,470.0,0.0,380.1243422296054
97,365.764259,396.6608949,777.6140529610998,104.23574100000374,0.0,16.5365526703946,-0.0,-0.0,1.0,-0.0,1.0,-0.0,0.0,0.0,0.0,0.0,977.1309771309772,0.0,470.0,0.0,380.1243422296054,0.0
98,377.9593531,396.6608949,860.9560685831158,92.04064690000371,0.0,16.5365526703946,-0.0,-0.0,1.0,-0.0,1.0,-0.0,0.0,0.0,0.0,0.0,977.1309771309772,0.0,470.0,0.0,380.1243422296054,0.0
99,360.5377905,396.6608949,960.3915913011567,109.46220950000469,0.0,16.5365526703946,-0.0,-0.0,-0.0,1.0,1.0,-0.0,0.0,0.0,0.0,0.0,0.0,977.1309771309772,0.0,470.0,0.0,380.1243422296054
100,362.279945,396.6608949,575.206089043442,0.0,362.279945,396.6608949,-0.0,-0.0,-0.0,-0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
101,346.6005395,396.6608949,689.2741383083959,123.39946050000407,0.0,16.5365526703946,-0.0,-0.0,1.0,-0.0,1.0,-0.0,0.0,0.0,0.0,0.0,977.1309771309772,0.0,470.0,0.0,380.1243422296054,0.0
102,353.569165,396.6608949,796.1695995150524,116.43083500000003,0.0,16.5365526703946,-0.0,-0.0,-0.0,1.0,1.0,-0.0,0.0,0.0,0.0,0.0,0.0,977.1309771309772,0.0,470.0,0.0,380.1243422296054
103,352.4361953,396.6608949,903.6055522757721,117.56380470000545,0.0,16.5365526703946,-0.0,-0.0,1.0,-0.0,1.0,-0.0,0.0,0.0,0.0,0.0,977.1309771309772,0.0,470.0,0.0,380.1243422296054,0.0
104,348.135434,396.6608949,533.5550700791216,0.0,348.135434,396.6608949,-0.0,-0.0,-0.0,-0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
105,312.5361524,396.6608949,680.1112541632624,157.46384760000342,0.0,16.5365526703946,-0.0,-0.0,-0.0,1.0,1.0,-0.0,0.0,0.0,0.0,0.0,0.0,977.1309771309772,0.0,470.0,0.0,380.1243422296054
106,300.9302561,396.6608949,360.7410980054766,0.0,300.9302561000002,396.6608949,-0.0,-0.0,-0.0,-0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
107,267.7250826,396.6608949,77.82938477662584,0.0,267.7250826000002,396.6608949,-0.0,-0.0,-0.0,-0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
108,253.5148143,396.6608949,282.5888390500403,216.48518570000002,0.0,16.5365526703946,-0.0,-0.0,-0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,977.1309771309772,0.0,470.0,0.0,380.1243422296054
109,249.9992176,396.6608949,18.67914773680627,0.0,249.9992176000003,396.6608949,-0.0,-0.0,-0.0,-0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
110,287.3005279,396.6608949,191.7172946299002,182.6994721,0.0,16.5365526703946,-0.0,-0.0,1.0,-0.0,1.0,-0.0,0.0,0.0,0.0,0.0,977.1309771309772,0.0,470.0,0.0,380.1243422296054,0.0
111,308.5140356,396.6608949,343.78987606542023,161.48596440000483,0.0,16.5365526703946,-0.0,-0.0,-0.0,1.0,1.0,-0.0,0.0,0.0,0.0,0.0,0.0,977.1309771309772,0.0,470.0,0.0,380.1243422296054
112,328.5745047,396.6608949,476.09411099905566,141.4254953000049,0.0,16.5365526703946,-0.0,-0.0,1.0,-0.0,1.0,-0.0,0.0,0.0,0.0,0.0,977.1309771309772,0.0,470.0,0.0,380.1243422296054,0.0
113,332.0588187,396.6608949,125.0563674995579,0.0,332.0588187000003,396.6608949,-0.0,-0.0,-0.0,-0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
114,339.4851783,396.6608949,248.1122701540712,130.5148217000049,0.0,16.5365526703946,-0.0,-0.0,1.0,-0.0,1.0,-0.0,0.0,0.0,0.0,0.0,977.1309771309772,0.0,470.0,0.0,380.1243422296054,0.0
115,350.6940407,396.6608949,359.9325863888233,119.30595930000482,0.0,16.5365526703946,-0.0,-0.0,-0.0,1.0,1.0,-0.0,0.0,0.0,0.0,0.0,0.0,977.1309771309772,0.0,470.0,0.0,380.1243422296054
116,354.1783523,396.6608949,467.8933619148754,115.82164770000006,0.0,16.5365526703946,-0.0,-0.0,1.0,-0.0,1.0,0.0,0.0,0.0,0.0,0.0,977.1309771309772,0.0,470.0,0.0,380.1243422296054,0.0
