gas_price_MWh,electricity_price_MWh,opex_milp_gold,opex_milp,opex_lp_lower,opex_lp_upper,time_milp_gold,time_milp,time_lp_lower,time_lp_upper
314.0191792725021,211.6712673542497,44057.894030954645,44057.894030954645,44057.89403095472,44057.89403095472,0.639340199995786,0.39751429995521903,0.5789617999689654,0.6546955000376329
222.66956696474392,271.2570831446624,41247.69341682752,41506.82255456832,40950.03056342086,41388.758235539135,3.034231700003147,1.6073764000320807,0.495470599969849,0.8407524999929592
123.85637599541887,430.69602336954284,33104.778955495036,33327.22271945531,32475.88803522571,35542.8063405485,25.371647499967366,3.2792661999119446,0.3300140000646934,0.876795900054276
148.61770554817355,170.24243550111174,26947.448579973698,27081.426992199034,26614.826706865882,27132.282899545502,2.49900430010166,0.7568464999785647,0.5760885000927374,0.8847315000602975
279.8532911747935,375.293635410604,53242.8630220297,53588.445099097196,52881.04767350235,53583.30367935944,2.4566455000313,0.6788800999056548,0.5464407000690699,0.6904309000819921
88.29652061398502,134.49155450008755,17384.713458834947,17409.010188395754,17288.071829918226,17638.504552657785,2.49519909999799,1.2022957999724895,0.39762329997029155,0.7664218000136316
47.90182089609985,225.15862661698702,14868.01247879352,14952.224107342876,14311.14689853823,16335.23463190877,107.83061559998896,4.619622000027448,0.4846020999830216,0.8814549999078736
76.74368441294706,339.0674155973753,23059.65188254842,23179.791821411818,22280.568454916764,25213.56417597407,904.4456224000314,5.829797799931839,2.0320541999535635,1.2063981000101194
236.44411357827886,101.11727115046943,27845.14485209369,27845.14485209369,27845.14485209375,27845.14485209375,1.134563900064677,0.6313198000425473,0.6424884999869391,0.8035736000165343
193.75387543815273,325.34579234835866,39256.395077577,39391.288948414534,39070.43215005504,40081.57583716129,3.4358260999433696,1.1989285999443382,0.42511249997187406,0.6609548999695107
