ratio,opex_milp,opex_lp_lower,opex_lp_upper,opex_lp_approx,time_milp,time_lp_lower,time_lp_upper,time_lp_approx
0.24638677648621637,71190.89821341938,68884.60499851796,77034.06085336849,72043.85625548553,4.465813299990259,0.5121625999454409,0.5684823000337929,0.24435370007995516
0.2762982646478533,75581.87288781958,73618.82933281099,81021.2472724776,77084.7962129882,4.075422600028105,0.5967364000389352,0.9185422000009567,0.30838679999578744
0.30984102367882527,80704.5178780452,78927.79106636402,85492.48028318655,82737.70901259186,2.1779480000259355,0.644199600093998,0.6620307000121102,0.2418646999867633
0.3474558918301489,86229.75559020901,84881.26363084893,90506.52340397958,89076.88848890399,3.638842900050804,0.4957562000490725,0.679412700003013,0.2776630000444129
0.38963722535536727,92210.7057076199,91545.38405414589,96129.27407632387,95217.62977767826,1.418258999940008,0.4042060999199748,0.7187496999977157,0.3153677999507636
0.4369393956250536,98744.0600652736,98102.96355783497,102434.62972678506,101556.45369129514,2.0787244000239298,0.40900290000718087,0.6215879999799654,0.24546280002687126
0.4899840749945356,106663.12261301707,105456.63676627105,109433.81713130696,108664.8142624991,1.1420548000605777,0.44511830003466457,0.7630317999282852,0.2166719000088051
0.5494684071799101,114638.4344499316,113703.0498865465,117190.32748837885,116636.1336584682,1.3353611000347883,0.40403010009322315,0.6686497000046074,0.22875350003596395
0.616174169522131,124039.81345236581,122950.58202765907,125888.48240539795,125575.17554809354,1.0580418999306858,0.5025606999406591,0.6953859999775887,0.24247119994834065
0.6909780475549229,135147.75768077988,133320.76958116022,135642.59804213955,135599.42196643207,0.8169878999469802,0.4472222999902442,0.7116292999126017,0.2322035999968648
0.7748631569108071,146662.25538000872,144949.90352238627,146580.86860211403,146840.61733125045,0.8403020000550896,0.4223829999100417,0.6929170000366867,0.26274320005904883
0.8689319639927607,158716.12703486063,155917.84557555808,158847.0511345956,158644.67547847284,0.972064399975352,0.42730400001164526,0.6689610999310389,0.25151370000094175
0.9744207752224145,167998.3703224409,166793.29321974123,168100.75265265268,166800.93906003342,0.8791570999892429,0.3899366999976337,0.6919664000160992,0.2207567000295967
1.0927159852908372,177404.989126609,177404.9891266093,177404.9891266093,175947.3774595867,0.6790682000573725,0.43564600008539855,0.7007526000961661,0.41334099997766316
1.2253722979557615,187838.7649496848,187838.76494968508,187838.76494968508,186204.19843652914,0.7575120000401512,0.42918390000704676,0.7015702000353485,0.2400527000427246
